
255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;110,160,17;110,160,17;116,237,173;116,237,173;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;103,211,117;103,211,117;97,8,217;116,237,173;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;90,186,61;90,186,61;97,8,217;255,255,255;255,255,255;255,255,255;255,255,255;107,250,131;255,255,255;255,255,255;255,255,255;90,186,61;255,255,255;255,255,255;255,255,255;93,224,76;107,250,131;107,250,131;107,250,131;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;93,224,76;93,224,76;113,199,32;113,199,32;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;93,224,76;93,224,76;100,173,231;100,173,231;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;87,20,175;87,20,175;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;87,20,175;87,20,175;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;110,160,17;116,237,173;255,255,255;
116,237,173;255,255,255;255,255,255;255,255,255;255,255,255;110,160,17;110,160,17;110,160,17;116,237,173;116,237,173;255,255,255;255,255,255;255,255,255;255,255,255;103,211,117;103,211,117;103,211,117;97,8,217;116,237,173;116,237,173;255,255,255;255,255,255;107,250,131;255,255,255;90,186,61;90,186,61;90,186,61;97,8,217;116,237,173;255,255,255;93,224,76;107,250,131;107,250,131;107,250,131;255,255,255;90,186,61;90,186,61;97,8,217;255,255,255;255,255,255;93,224,76;107,250,131;107,250,131;107,250,131;107,250,131;255,255,255;90,186,61;255,255,255;255,255,255;93,224,76;93,224,76;93,224,76;113,199,32;113,199,32;113,199,32;255,255,255;255,255,255;255,255,255;93,224,76;93,224,76;93,224,76;100,173,231;100,173,231;113,199,32;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;93,224,76;87,20,175;87,20,175;100,173,231;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;87,20,175;87,20,175;87,20,175;87,20,175;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;110,160,17;116,237,173;87,20,175;87,20,175;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;110,160,17;110,160,17;116,237,173;116,237,173;
116,237,173;116,237,173;255,255,255;255,255,255;110,160,17;110,160,17;110,160,17;110,160,17;116,237,173;116,237,173;116,237,173;255,255,255;107,250,131;103,211,117;103,211,117;103,211,117;103,211,117;97,8,217;116,237,173;116,237,173;93,224,76;107,250,131;107,250,131;90,186,61;90,186,61;90,186,61;90,186,61;97,8,217;116,237,173;116,237,173;93,224,76;107,250,131;107,250,131;107,250,131;90,186,61;90,186,61;90,186,61;97,8,217;116,237,173;93,224,76;93,224,76;107,250,131;107,250,131;107,250,131;107,250,131;90,186,61;90,186,61;97,8,217;93,224,76;93,224,76;93,224,76;93,224,76;113,199,32;113,199,32;113,199,32;113,199,32;90,186,61;93,224,76;93,224,76;93,224,76;93,224,76;100,173,231;100,173,231;113,199,32;113,199,32;255,255,255;255,255,255;255,255,255;93,224,76;93,224,76;87,20,175;87,20,175;100,173,231;113,199,32;255,255,255;255,255,255;255,255,255;87,20,175;87,20,175;87,20,175;87,20,175;87,20,175;100,173,231;255,255,255;255,255,255;255,255,255;110,160,17;110,160,17;116,237,173;87,20,175;87,20,175;87,20,175;255,255,255;255,255,255;255,255,255;110,160,17;110,160,17;110,160,17;116,237,173;116,237,173;
116,237,173;116,237,173;107,250,131;110,160,17;110,160,17;110,160,17;110,160,17;110,160,17;116,237,173;116,237,173;116,237,173;116,237,173;107,250,131;103,211,117;103,211,117;103,211,117;103,211,117;97,8,217;116,237,173;116,237,173;93,224,76;107,250,131;107,250,131;90,186,61;90,186,61;90,186,61;90,186,61;97,8,217;116,237,173;116,237,173;93,224,76;107,250,131;107,250,131;107,250,131;90,186,61;90,186,61;90,186,61;97,8,217;116,237,173;93,224,76;93,224,76;107,250,131;107,250,131;107,250,131;107,250,131;90,186,61;90,186,61;97,8,217;93,224,76;93,224,76;93,224,76;93,224,76;113,199,32;113,199,32;113,199,32;113,199,32;90,186,61;93,224,76;93,224,76;93,224,76;93,224,76;100,173,231;100,173,231;113,199,32;113,199,32;113,199,32;90,186,61;93,224,76;93,224,76;93,224,76;87,20,175;87,20,175;100,173,231;113,199,32;113,199,32;255,255,255;87,20,175;87,20,175;87,20,175;87,20,175;87,20,175;87,20,175;100,173,231;113,199,32;255,255,255;110,160,17;110,160,17;110,160,17;116,237,173;87,20,175;87,20,175;87,20,175;100,173,231;255,255,255;110,160,17;110,160,17;110,160,17;110,160,17;116,237,173;116,237,173;
116,237,173;116,237,173;107,250,131;110,160,17;110,160,17;110,160,17;110,160,17;110,160,17;116,237,173;116,237,173;116,237,173;116,237,173;107,250,131;103,211,117;103,211,117;103,211,117;103,211,117;97,8,217;116,237,173;116,237,173;93,224,76;107,250,131;107,250,131;90,186,61;90,186,61;90,186,61;90,186,61;97,8,217;116,237,173;116,237,173;93,224,76;107,250,131;107,250,131;107,250,131;90,186,61;90,186,61;90,186,61;97,8,217;116,237,173;93,224,76;93,224,76;107,250,131;107,250,131;107,250,131;107,250,131;90,186,61;90,186,61;97,8,217;93,224,76;93,224,76;93,224,76;93,224,76;113,199,32;113,199,32;113,199,32;113,199,32;90,186,61;93,224,76;93,224,76;93,224,76;93,224,76;100,173,231;100,173,231;113,199,32;113,199,32;113,199,32;90,186,61;93,224,76;93,224,76;93,224,76;87,20,175;87,20,175;100,173,231;113,199,32;113,199,32;113,199,32;87,20,175;87,20,175;87,20,175;87,20,175;87,20,175;87,20,175;100,173,231;113,199,32;113,199,32;110,160,17;110,160,17;110,160,17;116,237,173;87,20,175;87,20,175;87,20,175;100,173,231;113,199,32;110,160,17;110,160,17;110,160,17;110,160,17;116,237,173;116,237,173;
255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;
135,150,1;155,124,212;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;142,226,156;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;158,162,98;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;145,137,42;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;139,188,142;132,239,115;255,255,255;152,214,198;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;148,175,56;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;129,201,100;255,255,255;255,255,255;255,255,255;
135,150,1;155,124,212;155,124,212;255,255,255;255,255,255;255,255,255;129,201,100;255,255,255;255,255,255;135,150,1;135,150,1;142,226,156;142,226,156;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;142,226,156;255,255,255;255,255,255;255,255,255;255,255,255;158,162,98;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;145,137,42;158,162,98;158,162,98;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;139,188,142;145,137,42;158,162,98;152,214,198;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;139,188,142;139,188,142;132,239,115;132,239,115;152,214,198;152,214,198;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;139,188,142;132,239,115;255,255,255;152,214,198;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;148,175,56;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;129,201,100;255,255,255;255,255,255;255,255,255;148,175,56;155,124,212;255,255,255;255,255,255;255,255,255;129,201,100;129,201,100;129,201,100;255,255,255;148,175,56;
135,150,1;155,124,212;155,124,212;155,124,212;255,255,255;129,201,100;129,201,100;129,201,100;135,150,1;135,150,1;135,150,1;142,226,156;142,226,156;142,226,156;255,255,255;255,255,255;129,201,100;255,255,255;255,255,255;135,150,1;135,150,1;142,226,156;142,226,156;255,255,255;255,255,255;158,162,98;158,162,98;158,162,98;255,255,255;255,255,255;255,255,255;142,226,156;255,255,255;255,255,255;139,188,142;145,137,42;158,162,98;158,162,98;158,162,98;255,255,255;255,255,255;255,255,255;255,255,255;139,188,142;139,188,142;145,137,42;158,162,98;152,214,198;152,214,198;255,255,255;255,255,255;255,255,255;139,188,142;139,188,142;139,188,142;132,239,115;132,239,115;152,214,198;152,214,198;152,214,198;255,255,255;255,255,255;255,255,255;139,188,142;139,188,142;132,239,115;132,239,115;152,214,198;152,214,198;255,255,255;148,175,56;255,255,255;255,255,255;255,255,255;139,188,142;132,239,115;129,201,100;152,214,198;255,255,255;255,255,255;148,175,56;155,124,212;255,255,255;255,255,255;255,255,255;129,201,100;129,201,100;129,201,100;255,255,255;148,175,56;148,175,56;155,124,212;155,124,212;255,255,255;129,201,100;129,201,100;129,201,100;129,201,100;148,175,56;148,175,56;
135,150,1;155,124,212;155,124,212;155,124,212;129,201,100;129,201,100;129,201,100;129,201,100;135,150,1;135,150,1;135,150,1;142,226,156;142,226,156;142,226,156;142,226,156;129,201,100;129,201,100;129,201,100;135,150,1;135,150,1;135,150,1;142,226,156;142,226,156;142,226,156;139,188,142;158,162,98;158,162,98;158,162,98;158,162,98;135,150,1;135,150,1;142,226,156;142,226,156;139,188,142;139,188,142;145,137,42;158,162,98;158,162,98;158,162,98;158,162,98;255,255,255;142,226,156;139,188,142;139,188,142;139,188,142;145,137,42;158,162,98;152,214,198;152,214,198;152,214,198;152,214,198;139,188,142;139,188,142;139,188,142;139,188,142;132,239,115;132,239,115;152,214,198;152,214,198;152,214,198;148,175,56;255,255,255;139,188,142;139,188,142;139,188,142;132,239,115;132,239,115;152,214,198;152,214,198;152,214,198;148,175,56;148,175,56;255,255,255;139,188,142;139,188,142;132,239,115;129,201,100;152,214,198;152,214,198;148,175,56;148,175,56;155,124,212;155,124,212;255,255,255;129,201,100;129,201,100;129,201,100;129,201,100;148,175,56;148,175,56;148,175,56;155,124,212;155,124,212;155,124,212;129,201,100;129,201,100;129,201,100;129,201,100;148,175,56;148,175,56;
135,150,1;155,124,212;155,124,212;155,124,212;129,201,100;129,201,100;129,201,100;129,201,100;135,150,1;135,150,1;135,150,1;142,226,156;142,226,156;142,226,156;142,226,156;129,201,100;129,201,100;129,201,100;135,150,1;135,150,1;135,150,1;142,226,156;142,226,156;142,226,156;139,188,142;158,162,98;158,162,98;158,162,98;158,162,98;135,150,1;135,150,1;142,226,156;142,226,156;139,188,142;139,188,142;145,137,42;158,162,98;158,162,98;158,162,98;158,162,98;135,150,1;142,226,156;139,188,142;139,188,142;139,188,142;145,137,42;158,162,98;152,214,198;152,214,198;152,214,198;152,214,198;139,188,142;139,188,142;139,188,142;139,188,142;132,239,115;132,239,115;152,214,198;152,214,198;152,214,198;148,175,56;139,188,142;139,188,142;139,188,142;139,188,142;132,239,115;132,239,115;152,214,198;152,214,198;152,214,198;148,175,56;148,175,56;148,175,56;139,188,142;139,188,142;132,239,115;129,201,100;152,214,198;152,214,198;148,175,56;148,175,56;155,124,212;155,124,212;139,188,142;129,201,100;129,201,100;129,201,100;129,201,100;148,175,56;148,175,56;148,175,56;155,124,212;155,124,212;155,124,212;129,201,100;129,201,100;129,201,100;129,201,100;148,175,56;148,175,56;
255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;99,162,39;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;86,9,112;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;80,187,211;73,239,56;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;70,200,42;255,255,255;93,213,12;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;89,175,253;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;76,22,197;255,255,255;96,251,153;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;83,226,97;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;
255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;99,162,39;99,162,39;99,162,39;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;86,9,112;86,9,112;86,9,112;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;80,187,211;80,187,211;73,239,56;73,239,56;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;80,187,211;73,239,56;255,255,255;70,200,42;255,255,255;93,213,12;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;70,200,42;93,213,12;93,213,12;93,213,12;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;70,200,42;70,200,42;89,175,253;89,175,253;89,175,253;96,251,153;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;76,22,197;76,22,197;96,251,153;96,251,153;96,251,153;255,255,255;255,255,255;255,255,255;255,255,255;83,226,97;83,226,97;83,226,97;255,255,255;96,251,153;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;83,226,97;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;99,162,39;255,255,255;
99,162,39;83,226,97;255,255,255;255,255,255;255,255,255;255,255,255;99,162,39;99,162,39;99,162,39;99,162,39;86,9,112;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;86,9,112;86,9,112;86,9,112;86,9,112;73,239,56;255,255,255;255,255,255;255,255,255;255,255,255;80,187,211;80,187,211;80,187,211;73,239,56;73,239,56;70,200,42;255,255,255;93,213,12;255,255,255;255,255,255;255,255,255;80,187,211;80,187,211;73,239,56;73,239,56;70,200,42;93,213,12;93,213,12;93,213,12;255,255,255;255,255,255;255,255,255;80,187,211;73,239,56;70,200,42;70,200,42;93,213,12;93,213,12;93,213,12;96,251,153;255,255,255;255,255,255;255,255,255;70,200,42;70,200,42;70,200,42;89,175,253;89,175,253;89,175,253;96,251,153;96,251,153;255,255,255;255,255,255;255,255,255;70,200,42;83,226,97;76,22,197;76,22,197;96,251,153;96,251,153;96,251,153;96,251,153;255,255,255;255,255,255;255,255,255;83,226,97;83,226,97;83,226,97;83,226,97;96,251,153;96,251,153;255,255,255;255,255,255;99,162,39;83,226,97;83,226,97;83,226,97;83,226,97;255,255,255;96,251,153;255,255,255;255,255,255;99,162,39;99,162,39;99,162,39;
99,162,39;83,226,97;83,226,97;255,255,255;96,251,153;99,162,39;99,162,39;99,162,39;99,162,39;99,162,39;86,9,112;83,226,97;255,255,255;255,255,255;255,255,255;86,9,112;86,9,112;86,9,112;86,9,112;86,9,112;73,239,56;73,239,56;93,213,12;255,255,255;80,187,211;80,187,211;80,187,211;80,187,211;73,239,56;73,239,56;70,200,42;93,213,12;93,213,12;93,213,12;255,255,255;80,187,211;80,187,211;80,187,211;73,239,56;73,239,56;70,200,42;93,213,12;93,213,12;93,213,12;96,251,153;255,255,255;80,187,211;80,187,211;73,239,56;70,200,42;70,200,42;93,213,12;93,213,12;93,213,12;96,251,153;96,251,153;255,255,255;80,187,211;70,200,42;70,200,42;70,200,42;89,175,253;89,175,253;89,175,253;96,251,153;96,251,153;96,251,153;255,255,255;70,200,42;70,200,42;83,226,97;76,22,197;76,22,197;96,251,153;96,251,153;96,251,153;96,251,153;96,251,153;99,162,39;83,226,97;83,226,97;83,226,97;83,226,97;83,226,97;96,251,153;96,251,153;96,251,153;99,162,39;99,162,39;83,226,97;83,226,97;83,226,97;83,226,97;96,251,153;96,251,153;96,251,153;99,162,39;99,162,39;99,162,39;99,162,39;
99,162,39;83,226,97;83,226,97;83,226,97;96,251,153;99,162,39;99,162,39;99,162,39;99,162,39;99,162,39;86,9,112;83,226,97;83,226,97;255,255,255;96,251,153;86,9,112;86,9,112;86,9,112;86,9,112;86,9,112;73,239,56;73,239,56;93,213,12;93,213,12;80,187,211;80,187,211;80,187,211;80,187,211;73,239,56;73,239,56;70,200,42;93,213,12;93,213,12;93,213,12;96,251,153;80,187,211;80,187,211;80,187,211;73,239,56;73,239,56;70,200,42;93,213,12;93,213,12;93,213,12;96,251,153;80,187,211;80,187,211;80,187,211;73,239,56;70,200,42;70,200,42;93,213,12;93,213,12;93,213,12;96,251,153;96,251,153;96,251,153;80,187,211;70,200,42;70,200,42;70,200,42;89,175,253;89,175,253;89,175,253;96,251,153;96,251,153;96,251,153;80,187,211;70,200,42;70,200,42;83,226,97;76,22,197;76,22,197;96,251,153;96,251,153;96,251,153;96,251,153;96,251,153;99,162,39;83,226,97;83,226,97;83,226,97;83,226,97;83,226,97;96,251,153;96,251,153;96,251,153;99,162,39;99,162,39;83,226,97;83,226,97;83,226,97;83,226,97;96,251,153;96,251,153;96,251,153;99,162,39;99,162,39;99,162,39;99,162,39;
99,162,39;83,226,97;83,226,97;83,226,97;96,251,153;99,162,39;99,162,39;99,162,39;99,162,39;99,162,39;86,9,112;83,226,97;83,226,97;83,226,97;96,251,153;86,9,112;86,9,112;86,9,112;86,9,112;86,9,112;73,239,56;73,239,56;93,213,12;93,213,12;80,187,211;80,187,211;80,187,211;80,187,211;73,239,56;73,239,56;70,200,42;93,213,12;93,213,12;93,213,12;96,251,153;80,187,211;80,187,211;80,187,211;73,239,56;73,239,56;70,200,42;93,213,12;93,213,12;93,213,12;96,251,153;80,187,211;80,187,211;80,187,211;73,239,56;70,200,42;70,200,42;93,213,12;93,213,12;93,213,12;96,251,153;96,251,153;96,251,153;80,187,211;70,200,42;70,200,42;70,200,42;89,175,253;89,175,253;89,175,253;96,251,153;96,251,153;96,251,153;80,187,211;70,200,42;70,200,42;83,226,97;76,22,197;76,22,197;96,251,153;96,251,153;96,251,153;96,251,153;96,251,153;99,162,39;83,226,97;83,226,97;83,226,97;83,226,97;83,226,97;96,251,153;96,251,153;96,251,153;99,162,39;99,162,39;83,226,97;83,226,97;83,226,97;83,226,97;96,251,153;96,251,153;96,251,153;99,162,39;99,162,39;99,162,39;99,162,39;
255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;226,46,8;255,255,255;246,21,91;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;233,250,164;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;223,8,249;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;243,237,205;236,34,50;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;230,85,149;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;252,225,247;255,255,255;249,59,105;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;239,72,64;255,255,255;
246,21,91;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;226,46,8;226,46,8;246,21,91;246,21,91;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;233,250,164;233,250,164;246,21,91;255,255,255;255,255,255;255,255,255;223,8,249;255,255,255;255,255,255;255,255,255;255,255,255;233,250,164;255,255,255;255,255,255;255,255,255;223,8,249;223,8,249;223,8,249;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;243,237,205;243,237,205;236,34,50;236,34,50;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;230,85,149;230,85,149;230,85,149;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;230,85,149;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;252,225,247;255,255,255;249,59,105;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;252,225,247;252,225,247;252,225,247;249,59,105;249,59,105;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;239,72,64;239,72,64;249,59,105;
246,21,91;249,59,105;255,255,255;255,255,255;255,255,255;226,46,8;226,46,8;226,46,8;246,21,91;246,21,91;246,21,91;255,255,255;255,255,255;223,8,249;255,255,255;255,255,255;226,46,8;233,250,164;233,250,164;246,21,91;255,255,255;255,255,255;223,8,249;223,8,249;223,8,249;255,255,255;255,255,255;233,250,164;233,250,164;246,21,91;255,255,255;223,8,249;223,8,249;223,8,249;223,8,249;223,8,249;255,255,255;255,255,255;233,250,164;255,255,255;243,237,205;243,237,205;243,237,205;236,34,50;236,34,50;236,34,50;255,255,255;255,255,255;255,255,255;255,255,255;230,85,149;230,85,149;230,85,149;230,85,149;236,34,50;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;230,85,149;230,85,149;230,85,149;255,255,255;255,255,255;255,255,255;255,255,255;252,225,247;255,255,255;249,59,105;255,255,255;230,85,149;255,255,255;255,255,255;255,255,255;255,255,255;252,225,247;252,225,247;252,225,247;249,59,105;249,59,105;255,255,255;255,255,255;255,255,255;255,255,255;252,225,247;252,225,247;252,225,247;252,225,247;249,59,105;249,59,105;249,59,105;255,255,255;255,255,255;255,255,255;239,72,64;239,72,64;239,72,64;249,59,105;
246,21,91;249,59,105;249,59,105;223,8,249;226,46,8;226,46,8;226,46,8;226,46,8;246,21,91;246,21,91;246,21,91;249,59,105;223,8,249;223,8,249;223,8,249;226,46,8;226,46,8;233,250,164;233,250,164;246,21,91;246,21,91;223,8,249;223,8,249;223,8,249;223,8,249;223,8,249;226,46,8;233,250,164;233,250,164;246,21,91;223,8,249;223,8,249;223,8,249;223,8,249;223,8,249;223,8,249;223,8,249;233,250,164;233,250,164;246,21,91;243,237,205;243,237,205;243,237,205;236,34,50;236,34,50;236,34,50;236,34,50;255,255,255;233,250,164;243,237,205;230,85,149;230,85,149;230,85,149;230,85,149;236,34,50;236,34,50;255,255,255;255,255,255;252,225,247;230,85,149;230,85,149;230,85,149;230,85,149;230,85,149;236,34,50;255,255,255;255,255,255;252,225,247;252,225,247;252,225,247;249,59,105;230,85,149;230,85,149;230,85,149;255,255,255;255,255,255;252,225,247;252,225,247;252,225,247;252,225,247;249,59,105;249,59,105;230,85,149;255,255,255;255,255,255;252,225,247;252,225,247;252,225,247;252,225,247;252,225,247;249,59,105;249,59,105;249,59,105;249,59,105;255,255,255;226,46,8;239,72,64;239,72,64;239,72,64;249,59,105;
246,21,91;249,59,105;249,59,105;223,8,249;226,46,8;226,46,8;226,46,8;226,46,8;246,21,91;246,21,91;246,21,91;249,59,105;223,8,249;223,8,249;223,8,249;226,46,8;226,46,8;233,250,164;233,250,164;246,21,91;246,21,91;223,8,249;223,8,249;223,8,249;223,8,249;223,8,249;226,46,8;233,250,164;233,250,164;246,21,91;223,8,249;223,8,249;223,8,249;223,8,249;223,8,249;223,8,249;223,8,249;233,250,164;233,250,164;246,21,91;243,237,205;243,237,205;243,237,205;236,34,50;236,34,50;236,34,50;236,34,50;236,34,50;233,250,164;243,237,205;230,85,149;230,85,149;230,85,149;230,85,149;236,34,50;236,34,50;236,34,50;252,225,247;252,225,247;230,85,149;230,85,149;230,85,149;230,85,149;230,85,149;236,34,50;236,34,50;252,225,247;252,225,247;252,225,247;252,225,247;249,59,105;230,85,149;230,85,149;230,85,149;236,34,50;252,225,247;252,225,247;252,225,247;252,225,247;252,225,247;249,59,105;249,59,105;230,85,149;249,59,105;252,225,247;252,225,247;252,225,247;252,225,247;252,225,247;252,225,247;249,59,105;249,59,105;249,59,105;249,59,105;226,46,8;226,46,8;239,72,64;239,72,64;239,72,64;249,59,105;
255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;190,59,47;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;184,110,146;177,33,246;197,7,202;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;193,97,61;255,255,255;255,255,255;255,255,255;170,84,91;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;180,71,5;255,255,255;200,46,216;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;187,20,161;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;174,123,105;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;
